50 0.000374076
50 0.000374108
50 0.00044024
50 0.00038059
50 0.000376481
50 0.000443284
50 0.00039129
50 0.00028048
50 0.000285037
50 0.000282977
50 0.000280532
50 0.000283329
50 0.000283393
50 0.000280333
50 0.000283234
50 0.000280482
50 0.000292378
50 0.000279775
50 0.000226382
50 0.000224995
50 0.000224353
50 0.000224266
50 0.000224274
50 0.000224128
50 0.000224351
50 0.000224402
50 0.00022435
50 0.000224198
50 0.00022655
50 0.000224772
50 0.000230908
50 0.00018729
50 0.000186881
50 0.00018684
50 0.000188725
50 0.0001871
50 0.000190796
50 0.000188691
50 0.000267984
50 0.000199949
50 0.00019919
50 0.000225822
50 0.000225454
50 0.000245282
50 0.000251975
50 0.0001868
50 0.000186859
50 0.000186827
50 0.000187796
50 0.000187074
50 0.000186882
50 0.00018899
50 0.000187038
50 0.000231208
50 0.000198266
50 0.000205843
50 0.000300786
50 0.000239209
50 0.000260712
50 0.000276283
50 0.000187061
50 0.00018702
50 0.000188923
50 0.00023365
50 0.00018726
50 0.000186974
50 0.000188563
50 0.000186956
50 0.000188709
50 0.000215456
50 0.000187445
50 0.000186733
50 0.000189591
50 0.00018686
50 0.00018669
50 0.000187391
50 0.000187029
50 0.000186955
50 0.000187032
50 0.000188862
50 0.000186671
50 0.000186959
50 0.000187013
50 0.000259642
50 0.00018675
50 0.000188849
50 0.000188733
50 0.000188969
50 0.00018673
50 0.000187112
50 0.000186762
50 0.000186931
50 0.000188347
50 0.00018956
50 0.000187101
50 0.000186871
50 0.000186945
50 0.000186599
50 0.000187411
50 0.000219991
50 0.000188478
50 0.000191967
50 0.000186991
50 0.00018669
50 0.000186892
50 0.000186629
50 0.000186978
50 0.00029737
50 0.000199232
50 0.000258766
50 0.000204111
50 0.000202861
50 0.000200152
50 0.000199883
50 0.000198714
50 0.000337258
50 0.000201541
50 0.000261863
50 0.000307574
50 0.000251303
50 0.000368902
50 0.000187026
50 0.000283399
50 0.000203923
50 0.000260859
50 0.000201076
50 0.000200663
50 0.000329771
50 0.000322992
50 0.000188927
50 0.000188036
50 0.00018677
50 0.00023224
50 0.000186691
50 0.000188487
50 0.000186997
50 0.000188203
50 0.000231799
50 0.000203532
50 0.000201313
50 0.000205205
50 0.000218444
50 0.000293416
50 0.000212645
50 0.000224
50 0.000241098
50 0.000235898
50 0.000201928
50 0.000201596
50 0.000200428
50 0.000197997
50 0.000199085
50 0.000261803
50 0.000201823
50 0.000201506
50 0.000198367
50 0.000198318
50 0.000198358
50 0.000199868
50 0.000198082
50 0.000198044
50 0.00020014
50 0.000198536
50 0.000205664
50 0.000201498
50 0.000201861
50 0.000209343
50 0.000204056
50 0.000188216
50 0.000186704
50 0.00018691
50 0.000245172
50 0.000246548
50 0.000199376
50 0.000364707
50 0.000304144
50 0.000237326
50 0.000198804
50 0.000199968
50 0.000198436
50 0.000198694
50 0.000200137
50 0.000260788
50 0.000200024
50 0.000207163
50 0.000199559
50 0.000201413
50 0.000202362
50 0.000199449
50 0.000200059
50 0.000310378
50 0.000236543
50 0.000206736
50 0.000248765
50 0.00023017
50 0.000221495
50 0.000344196
50 0.000252829
50 0.000229874
50 0.000255118
50 0.000466872
50 0.00018671
50 0.000190048
50 0.000187031
50 0.000186948
50 0.000188244
50 0.000186945
50 0.0001866
50 0.000189055
50 0.000186855
50 0.000186652
50 0.000186645
50 0.000188648
50 0.000188461
50 0.000186669
50 0.000191678
50 0.000187085
50 0.000186694
50 0.000188707
50 0.000207197
50 0.000201531
50 0.000186605
50 0.000186967
50 0.000186928
50 0.000240103
50 0.000201845
50 0.000187637
50 0.000186678
50 0.000186912
50 0.000188691
50 0.000186905
50 0.000188632
50 0.000186881
50 0.000323526
50 0.000204214
50 0.000186627
50 0.000186897
50 0.000186708
50 0.000186909
50 0.000188786
50 0.000186784
50 0.000282763
50 0.000186655
50 0.000186919
50 0.000187398
50 0.000186735
50 0.000188623
50 0.000186934
50 0.00018702
50 0.000210914
50 0.000207259
50 0.000188486
50 0.00018673
50 0.000188468
50 0.000188136
50 0.000187
50 0.000186734
50 0.000186729
50 0.000222648
50 0.000186925
50 0.000188346
50 0.000188934
50 0.000188557
50 0.000186902
50 0.000186573
50 0.000217815
50 0.000200673
50 0.000206654
50 0.000340353
50 0.000262861
50 0.000206478
50 0.000264128
50 0.00018677
50 0.00025051
50 0.000186686
50 0.000188734
50 0.000186922
50 0.000186813
50 0.000186771
50 0.000186725
50 0.000189087
50 0.000186994
50 0.000186573
50 0.000187043
50 0.000187082
50 0.000187062
50 0.000232736
50 0.000188263
50 0.000186573
50 0.000186934
50 0.000187007
50 0.000186961
50 0.000199879
50 0.000188387
50 0.000187768
50 0.000186944
50 0.000189021
50 0.000188056
50 0.000186996
50 0.000188752
50 0.000226543
50 0.000187017
50 0.000186768
50 0.000187075
50 0.000188553
50 0.000188645
50 0.000186737
50 0.000187569
50 0.000188811
50 0.00018877
50 0.000186703
50 0.000186685
50 0.000188899
50 0.000208095
50 0.000248529
50 0.000186901
50 0.000187003
50 0.000186772
50 0.000186959
50 0.000186586
50 0.000186736
50 0.00018674
50 0.000186902
50 0.000186856
50 0.000188624
50 0.000187096
50 0.000189233
50 0.000188933
50 0.000229898
50 0.000187028
50 0.000187018
50 0.000186942
50 0.000186656
50 0.000188185
50 0.000186764
50 0.000187102
50 0.000186717
50 0.000256546
50 0.00022976
50 0.000187085
50 0.000186569
50 0.000189308
50 0.000187
50 0.000189579
50 0.000208354
50 0.000201257
50 0.000186939
50 0.000186884
50 0.000188633
50 0.000206606
50 0.000209116
50 0.000335694
50 0.000203987
50 0.000186662
50 0.000186845
50 0.000188234
50 0.000187492
50 0.000186912
50 0.000188373
50 0.000186984
50 0.000186934
50 0.000187001
50 0.000187
50 0.000188565
50 0.000188625
50 0.000218982
50 0.000187385
50 0.000188793
50 0.000188632
50 0.000186727
50 0.000186745
50 0.000188297
50 0.000188412
50 0.000186664
50 0.000186567
50 0.000186856
50 0.000186959
50 0.000187026
50 0.000186896
50 0.00018694
50 0.000186789
50 0.000186952
50 0.000244221
50 0.00018856
50 0.000187169
50 0.000188859
50 0.000188917
50 0.000186888
50 0.000186863
50 0.000186815
50 0.0001869
50 0.000186885
50 0.000188559
50 0.000187008
50 0.000219704
50 0.000186639
50 0.000187908
50 0.00018695
50 0.000187043
50 0.00018932
50 0.000189345
50 0.000186914
50 0.000189598
50 0.000186953
50 0.000187002
50 0.000186655
50 0.000186925
50 0.000188467
